citation_id,source_url,title,collision_node_count,root_cause,notes
254/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--186711,"Nghị định số 254/2025/NĐ-CP Quy định về quản lý, thanh toán, quyết toán dự án sử dụng vốn đầu tư công",3,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
40/2020/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--141685,Nghị định số 40/2020/NĐ-CP quy định chi tiết thi hành một số điều của Luật Đầu tư công,3,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
05/2025/NQ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--a4e4c2d0-504f-11f1-8f9a-f539e59cc55b,Nghị quyết 05/2025/NQ-CP Về việc triển khai thí điểm thị trường tài sản mã hóa tại Việt Nam,3,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
2/CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--10418,"Nghị định số 2/CP Ban hành bản Quy định về việc giao đất lâm nghiệp cho tổ chức, hộ gia đình, cá nhân sử dụng ổn định, lâu dài vào mục đích lâm nghiệp",3,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
41/2024/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--175027,Luật Bảo hiểm xã hội,3,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
47/1998/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--7650,Nghị định số 47/1998/NĐ-CP Về việc thành lập thị xã Hà Tiên thuộc tỉnh Kiên Giang và thành lập các phường thuộc Thị xã,3,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
89/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--d069aa50-8d72-11f1-83a7-e3545b7a6fde,"Nghị định số 89/2026/NĐ-CP Quy định về điều kiện kinh doanh dịch vụ kiểm định xe cơ giới; tổ chức, hoạt động của cơ sở đăng kiểm; niên hạn sử dụng của xe cơ giới",3,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
76/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179095,"Luật Sửa đổi, bổ sung một số điều của Luật Doanh nghiệp số 76/2025/QH15",3,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
158/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--178757,Nghị định số 158/2025/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm xã hội về bảo hiểm xã hội bắt buộc,3,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
253/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--187818,"Nghị định số 253/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 45/2021/NĐ-CP ngày 31 tháng 3 năm 2021 của Chính phủ về thành lập, tổ chức và hoạt động của Quỹ hỗ trợ phát triển hợp tác xã",3,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
324/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--eb986f90-5d62-11f1-ba4b-f586f2c3ae56,Nghị định 324/2025/NĐ-CP Về chính sách tài chính trong Trung tâm tài chính quốc tế tại Việt Nam,3,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
12-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--10760,Nghị định số 12-CP Ban hành bản Quy định về sắp xếp lại tổ chức và đổi mới cơ chế quản lý các doanh nghiệp nông nghiệp Nhà nước,3,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
48/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--166970,"Nghị định số 48/2024/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 130/2018/NĐ-CP ngày 27 tháng 9 năm 2018 của Chính phủ quy định chi tiết thi hành Luật Giao dịch điện tử về chữ ký số và dịch vụ chứng thực chữ ký số",2,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
94/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--129894,Nghị định số 94/2018/NĐ-CP Về nghiệp vụ quản lý nợ công,2,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
75/2019/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--138059,Nghị định số 75/2019/NĐ-CP Quy định về xử phạt vi phạm hành chính trong lĩnh vực cạnh tranh,2,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
248/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--183988,"Nghị định số 248/2025/NĐ-CP Quy định chế độ tiền lương, thù lao, tiền thưởng của người đại diện chủ sở hữu trực tiếp, người đại diện phần vốn nhà nước và Kiểm soát viên trong doanh nghiệp nhà nước",2,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
192/2026/NĐ-CP (vbpl-ef540770-8995-11f1-9899-b5c691f58c81),https://vbpl.vn/van-ban/chi-tiet/van-ban--ef540770-8995-11f1-9899-b5c691f58c81,"Nghị định Quy định một số chế độ phụ cấp đặc thù trong lĩnh vực y tế; hỗ trợ hằng tháng đối với nhân viên y tế thôn, tổ dân phố và cô đỡ thôn, bản",2,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
136/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--a793cdc0-8cca-11f1-9b11-2f69ea3c8af8,"Nghị định 136/2026/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 100/2024/NĐ-CP ngày 26 tháng 7 năm 2024 của Chính phủ quy định chi tiết một số điều của Luật Nhà ở về phát triển và quản lý nhà ở xã hội (đã được sửa đổi, bổ sung tại Nghị định số 261/2025/NĐ-CP và Nghị định số 54/2026/NĐ-CP)",2,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
116/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--178297,Nghị định số 116/2025/NĐ-CP Quy định về chính sách hỗ trợ khắc phục dịch bệnh động vật,2,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
96/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179292,"Luật Sửa đổi, bổ sung một số điều của Luật Các tổ chức tín dụng số 96/2025/QH15",2,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
169/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179109,"Nghị định số 169/2025/NĐ-CP Quy định hoạt động khoa học, công nghệ, đổi mới sáng tạo và sản phẩm, dịch vụ về dữ liệu",2,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
105/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--bdeca630-5e55-11f1-9cd2-eb65f7a7fe40,Nghị định 105/2026/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Công đoàn về tài chính công đoàn,2,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
83/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--176705,"Nghị định số 83/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 56/2013/NĐ-CP ngày 22 tháng 5 năm 2013 của Chính phủ quy định chi tiết và hướng dẫn thi hành Pháp lệnh quy định danh hiệu vinh dự Nhà nước “Bà mẹ Việt Nam anh hùng”",2,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
02/1997/QH10,https://vbpl.vn/van-ban/chi-tiet/van-ban--8205,Luật Các tổ chức tín dụng số 02/1997/QH10,2,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
17/CP (vbpl-10389),https://vbpl.vn/van-ban/chi-tiet/van-ban--10389,"Nghị định số 17/CP Về nhiệm vụ, quyền hạn và cơ cấu tổ chức bộ máy của Bộ Công nghiệp nặng",2,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
